Accel X,Accel Y,Accel Z,Mag X,Mag Y,Mag Z,Gyro X,Gyro Y,Gyro Z,Pressure,Temperature,Altitude,GPS Lat,GPS Long,Time
8,2.4,5.1,5.6,13.4,9.8,0.18,0.91,0.50,1003.41,24,79,1.3553794,103.8677444,6:54:08 PM
7.3,0,8.3,13.6,15.3,1.4,0.42,0.98,0.33,1003.41,28,181,1.3553794,103.8677444,6:54:09 PM
9.8,1.5,7.8,6.2,18.4,14.4,0.32,0.42,0.65,1003.41,26,190,1.3553794,103.8677444,6:54:10 PM
4.3,4.7,4.2,4.1,17.6,3.2,0.38,0.33,0.30,1003.41,29,179,1.3553794,103.8677444,6:54:11 PM
9.1,6.7,4,19,12.6,19.9,0.93,0.35,0.69,1003.41,28,86,1.3553794,103.8677444,6:54:12 PM
3.5,1.6,7.4,6.7,10.9,5.5,0.54,0.86,0.41,1003.41,26,175,1.3553794,103.8677444,6:54:13 PM
8.5,8,4.4,6.8,0.3,9.7,0.51,0.97,0.27,1003.41,29,169,1.3553794,103.8677444,6:54:14 PM
7.7,5.4,9.6,12.5,15.3,1.4,0.98,0.13,0.23,1003.41,25,54,1.3553794,103.8677444,6:54:15 PM
2.6,7.3,1.1,18.6,3.9,5.5,0.49,0.89,0.44,1003.41,28,85,1.3553794,103.8677444,6:54:16 PM
8.9,7.6,5.3,0.5,1.3,9.1,0.08,0.87,0.70,1003.41,22,189,1.3553794,103.8677444,6:54:17 PM
5.7,9.2,3.1,11.7,4,9.1,0.71,0.53,0.87,1003.41,28,98,1.3553794,103.8677444,6:54:18 PM
1,0.7,3.9,17.2,5.4,11.7,0.24,0.47,0.99,1003.41,20,104,1.3553794,103.8677444,6:54:19 PM
0.3,9,0,9.3,12.1,15.4,0.32,0.52,0.58,1003.41,26,155,1.3553794,103.8677444,6:54:20 PM
8.9,6.7,7,2.6,17.2,3.7,0.77,0.63,0.82,1003.41,20,118,1.3553794,103.8677444,6:54:21 PM
9.3,3.1,2.2,7.5,9.6,6.2,0.49,0.97,0.86,1003.41,28,98,1.3553794,103.8677444,6:54:22 PM
4.8,7.4,1.6,18.7,18.2,17.4,0.58,0.32,0.30,1003.41,22,194,1.3553794,103.8677444,6:54:23 PM
0.8,9.3,0.1,10.4,5.7,4.2,0.58,0.27,0.42,1003.41,23,178,1.3553794,103.8677444,6:54:24 PM
8,8.5,8,0.7,12.2,3.5,0.14,0.08,0.90,1003.41,25,76,1.3553794,103.8677444,6:54:25 PM
0.1,0,4,13.9,13.6,1.6,0.89,0.93,0.84,1003.41,28,130,1.3553794,103.8677444,6:54:26 PM
3.2,8.3,0.8,10.8,19.9,13.1,0.51,0.44,0.42,1003.41,29,75,1.3553794,103.8677444,6:54:27 PM
0.3,4.9,3.4,13.4,13.7,19.3,0.25,0.42,0.92,1003.41,21,152,1.3553794,103.8677444,6:54:28 PM
0.1,0,5,4.9,3.5,18.4,0.75,0.07,0.44,1003.41,26,142,1.3553794,103.8677444,6:54:29 PM
5.8,4.8,5.2,4.6,16.2,17.6,0.89,0.34,0.46,1003.41,28,150,1.3553794,103.8677444,6:54:30 PM
9.1,9.2,8.6,4,12.5,12.5,0.43,0.41,0.42,1003.41,29,91,1.3553794,103.8677444,6:54:31 PM
0.5,7.1,0.5,16.5,17.2,13.5,0.84,0.43,0.63,1003.41,24,197,1.3553794,103.8677444,6:54:32 PM
5.5,6.4,5.7,2.7,19.2,17,0.15,0.51,0.77,1003.41,24,85,1.3553794,103.8677444,6:54:33 PM
0.5,6,9.5,9.2,12.6,18.6,0.28,0.74,0.80,1003.41,28,76,1.3553794,103.8677444,6:54:34 PM
2.9,4.1,2.1,9.6,12.7,15,0.86,0.78,0.35,1003.41,21,107,1.3553794,103.8677444,6:54:35 PM
9.5,6.4,5.8,7.6,10.6,13.3,0.38,0.02,0.49,1003.41,25,127,1.3553794,103.8677444,6:54:36 PM
8.3,7.2,9.6,13.5,15.7,13.2,0.21,0.36,0.20,1003.41,27,176,1.3553794,103.8677444,6:54:37 PM
2.5,8.2,0.7,4.5,2.3,14.7,0.79,0.16,0.26,1003.41,27,162,1.3553794,103.8677444,6:54:38 PM
9.1,6.9,9.6,11.5,7.3,0.8,0.94,0.62,0.17,1003.41,27,142,1.3553794,103.8677444,6:54:39 PM
4.4,8.3,5.3,2.7,7,1.9,0.76,0.67,0.44,1003.41,22,191,1.3553794,103.8677444,6:54:40 PM
4.6,1.7,9.2,7.7,11.1,18.7,0.44,0.50,0.79,1003.41,22,54,1.3553794,103.8677444,6:54:41 PM
6.5,3.7,6.1,19.3,8,3.8,0.72,0.43,0.26,1003.41,26,57,1.3553794,103.8677444,6:54:42 PM
2.5,6.7,6.3,14.3,0.3,5.3,0.15,1.00,0.78,1003.41,22,138,1.3553794,103.8677444,6:54:43 PM
0.3,2.6,1,1.6,15.3,2.3,0.02,0.07,0.68,1003.41,29,86,1.3553794,103.8677444,6:54:44 PM
9.1,3.1,3.3,10.9,8.5,3.7,0.25,0.12,0.63,1003.41,23,88,1.3553794,103.8677444,6:54:45 PM
5.9,3.7,3.7,0.1,0.7,15.4,0.39,0.99,0.51,1003.41,29,86,1.3553794,103.8677444,6:54:46 PM
9.9,6.5,4.6,3.6,6,2,0.08,0.47,0.89,1003.41,20,195,1.3553794,103.8677444,6:54:47 PM
6.3,7.9,8.2,13.9,12.4,7.3,0.48,0.30,0.60,1003.41,22,169,1.3553794,103.8677444,6:54:48 PM
8,3.7,3,0.6,19.2,1.3,0.12,0.98,0.84,1003.41,20,164,1.3553794,103.8677444,6:54:49 PM
4.8,3.3,0.4,1.3,1.6,9.3,0.36,0.71,0.14,1003.41,25,166,1.3553794,103.8677444,6:54:50 PM
0.5,2.3,3.8,2.3,9,3.1,0.66,0.52,0.74,1003.41,29,51,1.3553794,103.8677444,6:54:51 PM
9.5,7.5,9.3,4.5,15.9,7,0.81,0.27,0.20,1003.41,27,65,1.3553794,103.8677444,6:54:52 PM
2.3,7.6,2.5,1.9,7.3,8.5,0.92,0.61,0.69,1003.41,26,191,1.3553794,103.8677444,6:54:53 PM
5.9,1,0.6,9.1,13.4,13.9,0.76,0.38,0.61,1003.41,25,59,1.3553794,103.8677444,6:54:54 PM
0.3,6.5,0.1,5.3,11.7,11.2,0.29,0.98,0.68,1003.41,29,88,1.3553794,103.8677444,6:54:55 PM
0.6,2.9,2.8,7.8,17.6,16.8,0.68,0.09,0.66,1003.41,26,126,1.3553794,103.8677444,6:54:56 PM
1.5,7.1,0.3,0.3,10.8,2.6,0.57,0.03,0.63,1003.41,26,172,1.3553794,103.8677444,6:54:57 PM
4.2,1.5,2,6,19.1,8.2,0.32,0.32,0.26,1003.41,26,120,1.3553794,103.8677444,6:54:58 PM
9.9,3.6,7.5,14.3,4.4,8.7,0.82,0.97,0.87,1003.41,22,174,1.3553794,103.8677444,6:54:59 PM
6.6,6.1,5.7,19.4,3.1,1.2,0.67,0.51,0.44,1003.41,22,187,1.3553794,103.8677444,6:55:00 PM
4.5,3.6,5.4,10,0.5,12.5,0.04,0.26,0.91,1003.41,21,153,1.3553794,103.8677444,6:55:01 PM
2.8,9.6,4.7,6.9,12.8,5.6,0.65,0.65,0.10,1003.41,24,182,1.3553794,103.8677444,6:55:02 PM
9.2,5.4,7.9,5.8,18,19.6,0.52,0.50,0.69,1003.41,23,137,1.3553794,103.8677444,6:55:03 PM
7,4.6,2.8,18.2,5.3,4.4,0.23,0.48,0.74,1003.41,25,92,1.3553794,103.8677444,6:55:04 PM
2.6,0.5,6.1,19.6,7.1,11.2,0.33,0.36,0.30,1003.41,23,101,1.3553794,103.8677444,6:55:05 PM
2.7,1.4,7.6,10,5.7,5,0.95,0.63,0.21,1003.41,29,166,1.3553794,103.8677444,6:55:06 PM
8.1,2.2,0.1,13,15.9,14.3,0.24,0.63,0.71,1003.41,25,168,1.3553794,103.8677444,6:55:07 PM
1.6,8.9,5.6,9.1,5.7,8.9,0.21,0.59,0.80,1003.41,27,194,1.3553794,103.8677444,6:55:08 PM
8.4,6.4,2.1,6,6.1,17.7,0.55,0.08,0.38,1003.41,26,52,1.3553794,103.8677444,6:55:09 PM
4.3,1.6,7.1,17.1,3.6,12.2,0.46,0.32,0.41,1003.41,23,164,1.3553794,103.8677444,6:55:10 PM
4.2,2.3,6.8,17.3,17.2,11.9,0.79,0.06,0.39,1003.41,24,69,1.3553794,103.8677444,6:55:11 PM
5.1,8.6,4.4,1.4,18.1,11.2,0.15,0.63,0.07,1003.41,21,162,1.3553794,103.8677444,6:55:12 PM
2.3,8.9,5.3,9.9,12.9,6.4,0.65,0.15,0.01,1003.41,21,103,1.3553794,103.8677444,6:55:13 PM
7.8,2.2,7.2,0,16.4,7.4,0.81,0.54,0.88,1003.41,26,184,1.3553794,103.8677444,6:55:14 PM
1.6,5.8,1.1,12.3,8.4,5.2,0.82,0.49,0.95,1003.41,26,129,1.3553794,103.8677444,6:55:15 PM
8.6,2.9,7.1,19.2,14.2,15.4,0.85,0.84,0.38,1003.41,27,112,1.3553794,103.8677444,6:55:16 PM
0.1,8.4,5.9,19.4,4.9,17.2,0.98,0.43,0.03,1003.41,27,127,1.3553794,103.8677444,6:55:17 PM
2.8,0.9,4.7,7.2,18.7,8.9,0.68,0.58,0.97,1003.41,29,194,1.3553794,103.8677444,6:55:18 PM
2,3.7,1.9,12.4,10.8,2.5,0.48,0.10,0.03,1003.41,25,82,1.3553794,103.8677444,6:55:19 PM
2.6,9.7,4.4,2.4,4.4,11.2,0.55,0.28,0.27,1003.41,20,179,1.3553794,103.8677444,6:55:20 PM
8.7,6.6,0,18.9,18.4,13.1,0.23,0.65,0.54,1003.41,28,56,1.3553794,103.8677444,6:55:21 PM
0.7,9.1,1.4,7.3,1.3,4.9,0.31,1.00,0.49,1003.41,28,62,1.3553794,103.8677444,6:55:22 PM
1,1.3,7.6,5.4,2.2,0.8,0.23,0.36,0.55,1003.41,22,147,1.3553794,103.8677444,6:55:23 PM
4.3,5.5,0.7,15.9,14.9,7.3,0.21,0.36,0.91,1003.41,24,80,1.3553794,103.8677444,6:55:24 PM
1.7,1.6,8.6,10.9,17.7,6,0.55,0.40,0.13,1003.41,27,97,1.3553794,103.8677444,6:55:25 PM
3.5,8.8,7.1,7,0.7,14,0.56,0.94,0.76,1003.41,22,144,1.3553794,103.8677444,6:55:26 PM
2.3,2.6,0.7,6.7,18.3,7,0.19,0.38,0.40,1003.41,21,174,1.3553794,103.8677444,6:55:27 PM
4.1,3,4.8,19.5,8.1,10,0.00,0.03,0.78,1003.41,28,159,1.3553794,103.8677444,6:55:28 PM
4.1,5.8,9.1,9.6,11.8,16.2,0.17,0.87,0.70,1003.41,29,177,1.3553794,103.8677444,6:55:29 PM
4.7,6.1,5.2,2.7,12.8,10.5,0.52,0.45,0.80,1003.41,26,199,1.3553794,103.8677444,6:55:30 PM
4.8,2.1,6,9.9,0.7,18.9,0.97,0.82,0.19,1003.41,23,96,1.3553794,103.8677444,6:55:31 PM
6,5,1.2,15.9,19.6,0.5,0.55,0.17,0.33,1003.41,25,166,1.3553794,103.8677444,6:55:32 PM
7.8,2.6,4.8,7.6,1.4,19.3,0.39,0.48,0.37,1003.41,23,135,1.3553794,103.8677444,6:55:33 PM
4.2,1.7,8.2,7.8,13.3,19.4,0.85,0.29,0.52,1003.41,21,84,1.3553794,103.8677444,6:55:34 PM
8.8,0.1,7.2,5,4.6,0.2,0.04,0.92,0.86,1003.41,29,76,1.3553794,103.8677444,6:55:35 PM
1.4,7.7,2.2,8.1,0.4,17.8,0.75,0.16,0.77,1003.41,23,67,1.3553794,103.8677444,6:55:36 PM
7.4,2.9,1.5,7.2,6.2,1.5,0.60,0.36,0.63,1003.41,23,101,1.3553794,103.8677444,6:55:37 PM
3.1,9,2.1,15.5,16.3,14.4,0.15,0.75,0.97,1003.41,28,152,1.3553794,103.8677444,6:55:38 PM
2.3,3.3,1.3,9.7,18,10.7,0.18,0.56,0.77,1003.41,28,137,1.3553794,103.8677444,6:55:39 PM
1.4,9,0.6,0.7,5.3,4.9,0.84,0.87,0.17,1003.41,23,189,1.3553794,103.8677444,6:55:40 PM
3.2,3.3,6.7,10.9,10.3,17.2,0.12,0.29,0.18,1003.41,28,63,1.3553794,103.8677444,6:55:41 PM
1.3,3.9,1.9,14.7,3.8,7.1,0.61,0.06,0.76,1003.41,26,124,1.3553794,103.8677444,6:55:42 PM
1.7,7.9,5.5,10.2,3.7,3.8,0.24,0.43,0.14,1003.41,20,134,1.3553794,103.8677444,6:55:43 PM
7.2,2,9.4,3.7,18.5,1.6,0.74,0.77,0.14,1003.41,21,79,1.3553794,103.8677444,6:55:44 PM
5.7,0.2,0.5,4,19.4,14.9,0.12,0.39,0.30,1003.41,25,184,1.3553794,103.8677444,6:55:45 PM
2.6,1.6,1.6,10.6,13.8,15,0.34,0.55,0.70,1003.41,23,107,1.3553794,103.8677444,6:55:46 PM
6.5,3.6,3.1,3.9,16.1,19.4,0.85,0.11,0.98,1003.41,23,153,1.3553794,103.8677444,6:55:47 PM
9.1,3.7,2.9,16,11.2,0.8,0.51,0.98,0.02,1003.41,26,94,1.3553794,103.8677444,6:55:48 PM
3.2,7.4,8.1,3.2,2.3,14.3,0.74,0.93,0.26,1003.41,26,98,1.3553794,103.8677444,6:55:49 PM
1.7,8,8.3,15.4,0.3,0,0.63,0.33,0.02,1003.41,25,87,1.3553794,103.8677444,6:55:50 PM
3.4,6.4,8.9,3.5,0.9,16.4,0.79,0.24,0.55,1003.41,25,170,1.3553794,103.8677444,6:55:51 PM
1,5.9,4.7,0.3,3.9,7.1,0.80,0.22,0.83,1003.41,25,141,1.3553794,103.8677444,6:55:52 PM
7.2,2.3,9.1,10.4,16.4,1.3,0.58,0.61,0.80,1003.41,21,125,1.3553794,103.8677444,6:55:53 PM
2.6,3,9.6,0,8,12.9,0.22,0.42,0.10,1003.41,22,109,1.3553794,103.8677444,6:55:54 PM
8.2,3.7,5.6,2.4,8.4,15.7,0.52,0.31,0.62,1003.41,22,79,1.3553794,103.8677444,6:55:55 PM
8,3.3,5.1,3.5,19.9,17.3,0.96,0.52,0.56,1003.41,26,127,1.3553794,103.8677444,6:55:56 PM
1.3,6.8,1.2,5.7,4,9.1,0.79,0.42,0.57,1003.41,23,140,1.3553794,103.8677444,6:55:57 PM
6.8,6.8,8,17.4,5,14.4,0.62,0.76,0.71,1003.41,22,130,1.3553794,103.8677444,6:55:58 PM
8.1,9.6,6,13.3,0.2,4.3,0.18,0.93,0.15,1003.41,29,98,1.3553794,103.8677444,6:55:59 PM
7.6,1.3,5.7,8.4,8.9,0.1,0.83,0.87,0.81,1003.41,26,125,1.3553794,103.8677444,6:56:00 PM
9.6,9.1,7.4,4.1,5.6,9.8,0.61,0.61,0.78,1003.41,29,134,1.3553794,103.8677444,6:56:01 PM
5.3,8.9,5.4,6.1,0.3,4.8,1.00,0.58,0.64,1003.41,21,132,1.3553794,103.8677444,6:56:02 PM
1.5,9.5,1.6,19.1,10.8,16.2,0.96,0.24,0.16,1003.41,21,149,1.3553794,103.8677444,6:56:03 PM
3.5,6.4,8.6,4.9,4.6,1.5,0.33,0.91,0.10,1003.41,21,55,1.3553794,103.8677444,6:56:04 PM
2.6,6.2,6.5,2.3,0.4,13.3,0.46,0.82,0.76,1003.41,26,149,1.3553794,103.8677444,6:56:05 PM
7.3,4.3,6.4,15.9,9.5,16.8,0.22,0.00,0.26,1003.41,23,190,1.3553794,103.8677444,6:56:06 PM
8.6,9.7,9.2,2.1,8.8,11.4,0.97,0.53,0.47,1003.41,25,79,1.3553794,103.8677444,6:56:07 PM
8.7,2.5,5.8,5.4,5.6,0.6,0.18,0.66,0.55,1003.41,22,193,1.3553794,103.8677444,6:56:08 PM
3.7,3.4,1.8,12.6,1.1,4.2,0.96,0.79,0.68,1003.41,25,127,1.3553794,103.8677444,6:56:09 PM
9.6,1,6,7.5,2.9,13.6,0.12,1.00,0.72,1003.41,26,65,1.3553794,103.8677444,6:56:10 PM
4.2,6.8,1.5,18.3,8,13.9,0.16,0.12,0.36,1003.41,25,56,1.3553794,103.8677444,6:56:11 PM
5.7,0.3,7.5,1.2,14,19.6,0.70,0.44,0.64,1003.41,25,106,1.3553794,103.8677444,6:56:12 PM
6.2,5.2,5.2,9.7,2.9,15.2,0.36,1.00,0.40,1003.41,25,173,1.3553794,103.8677444,6:56:13 PM
7.3,0.3,3.3,13.2,2,0.6,0.42,0.69,0.91,1003.41,20,180,1.3553794,103.8677444,6:56:14 PM
0.4,5.7,5.3,18.2,11,15.8,0.49,0.84,0.04,1003.41,25,100,1.3553794,103.8677444,6:56:15 PM
6.2,1.5,2.4,1.4,19,17,0.70,0.60,0.24,1003.41,27,107,1.3553794,103.8677444,6:56:16 PM
6.1,4.8,6.1,1.3,5.2,7.5,0.96,0.83,0.06,1003.41,29,61,1.3553794,103.8677444,6:56:17 PM
0,7.8,3.2,5.7,6.1,16.7,0.06,0.75,0.80,1003.41,27,69,1.3553794,103.8677444,6:56:18 PM
3.2,8.2,5.2,8.7,16.8,10.9,0.23,0.55,0.94,1003.41,22,133,1.3553794,103.8677444,6:56:19 PM
0.9,3.3,9.9,14.2,9.8,16.1,0.60,0.46,0.39,1003.41,20,170,1.3553794,103.8677444,6:56:20 PM
6.8,8.2,9.3,12.3,1.9,10.2,0.50,0.24,0.38,1003.41,26,109,1.3553794,103.8677444,6:56:21 PM
8.4,0.5,7.3,19.2,4.3,5.3,0.65,0.46,0.80,1003.41,24,73,1.3553794,103.8677444,6:56:22 PM
4.2,4.3,6.3,14.5,13.4,7.2,0.87,0.11,0.33,1003.41,29,87,1.3553794,103.8677444,6:56:23 PM
9.5,3.5,3.1,13.6,2.8,2.9,0.61,0.34,0.36,1003.41,28,184,1.3553794,103.8677444,6:56:24 PM
0.2,5.2,4.6,12.5,13.2,12.7,0.81,0.95,0.01,1003.41,26,70,1.3553794,103.8677444,6:56:25 PM
7.2,7.9,7.1,2,19.4,15.7,0.51,0.45,0.10,1003.41,24,99,1.3553794,103.8677444,6:56:26 PM
0.6,7.8,8.3,1.1,2.9,13,0.09,0.81,0.48,1003.41,26,117,1.3553794,103.8677444,6:56:27 PM
3.4,6.4,5.4,16.7,11.4,17.5,0.62,0.57,0.13,1003.41,27,146,1.3553794,103.8677444,6:56:28 PM
4.1,9.8,2.9,19.2,7.6,14.4,0.88,0.22,0.83,1003.41,20,73,1.3553794,103.8677444,6:56:29 PM
3.1,0.9,6.4,6.3,14.7,10.1,0.11,0.45,0.93,1003.41,24,68,1.3553794,103.8677444,6:56:30 PM
6.5,0.3,4.1,14.3,18.8,10.3,0.39,0.49,0.32,1003.41,24,91,1.3553794,103.8677444,6:56:31 PM
8.1,4.6,6.7,12.9,4.6,14,0.25,0.04,0.15,1003.41,23,153,1.3553794,103.8677444,6:56:32 PM
0.6,8,8.3,0,5,7.7,0.56,0.80,0.66,1003.41,24,197,1.3553794,103.8677444,6:56:33 PM
7.7,1.5,0.4,8.1,7.6,19.6,0.64,0.46,0.81,1003.41,24,71,1.3553794,103.8677444,6:56:34 PM
8.9,0.9,0.2,14.7,1,8.5,0.43,0.51,0.66,1003.41,22,61,1.3553794,103.8677444,6:56:35 PM
8,2.3,6.6,2.1,3.6,8.3,0.26,0.99,0.28,1003.41,22,173,1.3553794,103.8677444,6:56:36 PM
9.9,3.5,8.6,9.7,2.7,18.9,0.91,0.57,0.41,1003.41,22,61,1.3553794,103.8677444,6:56:37 PM
5,7.6,3.3,12.9,8.5,12.4,0.66,0.58,0.81,1003.41,20,137,1.3553794,103.8677444,6:56:38 PM
8.1,7.4,9.1,11.3,2,16.5,0.52,0.30,0.41,1003.41,25,139,1.3553794,103.8677444,6:56:39 PM
8.2,4.1,0.3,1.7,0.1,0,0.49,0.51,0.95,1003.41,21,58,1.3553794,103.8677444,6:56:40 PM
5.4,8.2,9,6.1,11.8,0,0.75,0.66,0.33,1003.41,25,199,1.3553794,103.8677444,6:56:41 PM
3.6,7.4,0.4,16.3,10.2,8.5,0.75,0.39,0.00,1003.41,24,173,1.3553794,103.8677444,6:56:42 PM
8,7.4,5.1,8,17.9,2,0.75,0.58,0.68,1003.41,22,52,1.3553794,103.8677444,6:56:43 PM
0.8,5.2,0.9,8.5,5.2,5.6,0.15,0.20,0.12,1003.41,22,77,1.3553794,103.8677444,6:56:44 PM
8.2,4,4.8,4.8,11.7,9,0.86,0.59,1.00,1003.41,25,152,1.3553794,103.8677444,6:56:45 PM
0.6,7.5,7.9,8,18.9,11.6,0.30,0.48,0.40,1003.41,23,62,1.3553794,103.8677444,6:56:46 PM
6.1,2.7,2.1,7.8,8.6,11.9,0.75,0.27,0.81,1003.41,27,128,1.3553794,103.8677444,6:56:47 PM
5.2,4.9,7.4,12.5,16.6,7.3,0.13,0.37,0.44,1003.41,27,133,1.3553794,103.8677444,6:56:48 PM
0,0.8,1.6,9.1,6.1,5.1,0.97,0.73,0.38,1003.41,22,80,1.3553794,103.8677444,6:56:49 PM
9.4,0.2,8.8,18.4,5.6,16,0.95,0.91,0.65,1003.41,24,94,1.3553794,103.8677444,6:56:50 PM
8.2,4.3,8.3,6.9,14.8,8,0.27,0.72,0.61,1003.41,20,157,1.3553794,103.8677444,6:56:51 PM
1.1,4.5,4.2,19.5,6.6,6.5,0.43,0.42,0.90,1003.41,26,170,1.3553794,103.8677444,6:56:52 PM
4.4,7,1.5,10.4,15.5,14.3,0.90,0.95,0.46,1003.41,28,66,1.3553794,103.8677444,6:56:53 PM
4.1,8.1,2,4.7,5.3,3,0.79,0.19,0.03,1003.41,23,117,1.3553794,103.8677444,6:56:54 PM
5.3,1.9,5.4,13.8,0,3.3,0.28,0.91,0.91,1003.41,21,89,1.3553794,103.8677444,6:56:55 PM
9.9,5.6,8.6,14,15.8,4.1,0.01,0.09,0.44,1003.41,25,167,1.3553794,103.8677444,6:56:56 PM
6.7,8.3,0.7,12.5,17.8,9.7,0.41,0.27,0.31,1003.41,24,144,1.3553794,103.8677444,6:56:57 PM
9,0,9.7,8.9,4.9,12.3,0.19,0.46,0.45,1003.41,27,103,1.3553794,103.8677444,6:56:58 PM
7.5,9.7,9,15,17.1,0.6,0.24,0.08,0.12,1003.41,26,188,1.3553794,103.8677444,6:56:59 PM
2.5,4.5,0.6,8.4,5.4,10.1,0.18,0.43,0.59,1003.41,23,199,1.3553794,103.8677444,6:57:00 PM
3.8,3.2,2.6,5.5,1.6,19.3,0.52,0.34,0.51,1003.41,28,126,1.3553794,103.8677444,6:57:01 PM
8.8,3.3,5.2,16.6,17.2,9.3,0.21,0.00,0.68,1003.41,29,101,1.3553794,103.8677444,6:57:02 PM
3.8,5.7,7.5,3.3,19.5,0.5,0.69,0.79,0.37,1003.41,26,99,1.3553794,103.8677444,6:57:03 PM
9.4,1.9,9.1,7.4,4.7,7,0.55,0.26,0.81,1003.41,21,174,1.3553794,103.8677444,6:57:04 PM
6.5,3.3,9.3,3.7,14,3.9,0.95,0.94,0.12,1003.41,23,188,1.3553794,103.8677444,6:57:05 PM
9.6,8.8,5,1.5,5.1,5.8,0.06,0.49,0.02,1003.41,29,148,1.3553794,103.8677444,6:57:06 PM
7.5,5.8,3.3,7.6,0.5,6.3,0.14,0.04,0.71,1003.41,21,62,1.3553794,103.8677444,6:57:07 PM
0.6,5.6,4.4,19.9,4.3,8.9,0.29,0.93,0.66,1003.41,27,100,1.3553794,103.8677444,6:57:08 PM
3.1,9.6,5.2,15.8,8.5,16.4,0.18,0.53,0.01,1003.41,25,81,1.3553794,103.8677444,6:57:09 PM
1.7,3.5,9.8,4.9,6.5,1.1,0.42,0.45,0.52,1003.41,26,153,1.3553794,103.8677444,6:57:10 PM
9.2,5.8,0.5,6.4,19.9,19.5,0.72,0.74,0.62,1003.41,22,137,1.3553794,103.8677444,6:57:11 PM
5.6,9,7.8,7.9,9.6,7.2,0.75,0.31,0.76,1003.41,20,106,1.3553794,103.8677444,6:57:12 PM
4.4,8.6,0.9,2,19.6,7,0.61,0.42,0.49,1003.41,28,173,1.3553794,103.8677444,6:57:13 PM
7.3,6.9,6.6,3.6,4.7,17.6,0.89,0.62,0.87,1003.41,22,176,1.3553794,103.8677444,6:57:14 PM
8.2,9.6,9.4,14.8,4.6,17.3,0.30,0.75,0.20,1003.41,24,73,1.3553794,103.8677444,6:57:15 PM
4.1,9,5.7,9.9,3.1,6.3,0.57,0.07,0.42,1003.41,21,53,1.3553794,103.8677444,6:57:16 PM
9.9,8,2.5,10.1,5.4,19.7,0.60,0.53,0.94,1003.41,20,162,1.3553794,103.8677444,6:57:17 PM
4.9,1.8,0.2,15.3,19.1,15,0.20,0.97,0.71,1003.41,23,97,1.3553794,103.8677444,6:57:18 PM
5.4,7.4,7.2,7.5,17.9,9.3,0.76,0.39,0.22,1003.41,26,79,1.3553794,103.8677444,6:57:20 PM
9.5,4.9,7.4,16.3,3.6,11.8,0.57,0.23,0.18,1003.41,22,185,1.3553794,103.8677444,6:57:21 PM
0.9,9.1,1.8,10.3,18.8,17,0.98,0.20,0.36,1003.41,23,116,1.3553794,103.8677444,6:57:22 PM
9.6,3.7,5.6,0.2,4.2,6.2,0.02,0.21,0.60,1003.41,25,136,1.3553794,103.8677444,6:57:23 PM
5.6,4.6,4.7,13.6,16.8,14.7,0.30,0.31,0.46,1003.41,26,199,1.3553794,103.8677444,6:57:24 PM
1.4,3.7,3.7,10.3,7.4,9.3,0.27,0.81,0.69,1003.41,28,50,1.3553794,103.8677444,6:57:25 PM
3.1,6.8,9.4,9.7,13.4,13.3,0.63,0.89,0.90,1003.41,27,173,1.3553794,103.8677444,6:57:26 PM
9.1,8.8,0.1,10.4,8,5.2,0.07,0.22,0.12,1003.41,20,62,1.3553794,103.8677444,6:57:27 PM
7.7,5.9,6.7,10.5,14.6,8.4,0.99,0.77,0.74,1003.41,25,52,1.3553794,103.8677444,6:57:28 PM
4.7,6.1,6.9,17.7,13.2,12.2,0.90,0.80,0.87,1003.41,24,187,1.3553794,103.8677444,6:57:29 PM
5.6,8.8,4,19.2,12.5,17.3,0.12,0.31,0.09,1003.41,22,162,1.3553794,103.8677444,6:57:30 PM
1.4,5,5,3.2,2.7,16.5,0.75,0.51,0.37,1003.41,21,56,1.3553794,103.8677444,6:57:31 PM
7.1,1.9,6,19.7,12.3,17.9,0.21,0.86,0.11,1003.41,20,142,1.3553794,103.8677444,6:57:32 PM
5.2,3.9,1.3,5.5,18.9,15.1,0.66,0.37,0.97,1003.41,27,141,1.3553794,103.8677444,6:57:33 PM
5.1,2,9.1,3.9,19.9,2.8,0.59,0.89,0.69,1003.41,27,164,1.3553794,103.8677444,6:57:34 PM
3.9,4.5,5.4,17.5,13.9,11.5,0.98,0.98,0.06,1003.41,27,122,1.3553794,103.8677444,6:57:35 PM
2.1,8.5,3.7,12.8,11,3,0.35,0.90,0.13,1003.41,24,88,1.3553794,103.8677444,6:57:36 PM
7,3.6,5.1,3.5,16.5,7.4,0.97,0.52,0.21,1003.41,27,92,1.3553794,103.8677444,6:57:37 PM
1.4,1.5,7.1,17.7,16.4,4.7,0.67,0.83,0.39,1003.41,21,82,1.3553794,103.8677444,6:57:38 PM
3.2,1.3,6.1,14.1,19.9,6.9,0.28,0.70,0.25,1003.41,23,92,1.3553794,103.8677444,6:57:39 PM
6.4,6.4,3.6,15.7,1.5,16.3,0.76,0.98,0.70,1003.41,23,74,1.3553794,103.8677444,6:57:40 PM
9.7,3.9,9.6,0.9,8.7,9.3,0.19,0.08,0.12,1003.41,25,165,1.3553794,103.8677444,6:57:41 PM
9,4.1,6,17.5,17,19.4,0.18,0.75,0.76,1003.41,24,155,1.3553794,103.8677444,6:57:42 PM
