Accel X,Accel Y,Accel Z,Mag X,Mag Y,Mag Z,Gyro X,Gyro Y,Gyro Z,Pressure,Temperature,Altitude,GPS Lat,GPS Long,Time
-9.57,-1.8,0.43,-22.64,-1.55,23.67,-0.01,-0.07,-0.02,1003.05,27.4,85.27,null,null,0:0:0
-9.65,-1.77,0.2,-22.91,-1.55,23.88,-0.03,-0.04,-0.02,1003.06,27.4,85.19,null,null,0:0:0
-9.26,-1.77,0.08,-22.91,-2.27,23.67,0.08,-0.04,0.02,1003,27.4,85.69,null,null,0:0:0
-9.57,0,3.77,-28.27,-7.18,24.69,0.38,-1.17,0.55,1003.08,27.4,85.02,null,null,0:0:0
-9.41,-2.51,1.61,-25.73,-8,23.27,0.29,-0.41,-0.06,1003.09,27.4,84.94,null,null,0:0:0
-10,-2.55,1.29,-24.73,-9.73,21.63,0.06,-0.29,0.16,1003.06,27.5,85.19,null,null,0:0:0
-8.67,-0.82,-0.2,-22.64,-4.82,22.14,-0.41,0.42,-0.06,1003.05,27.5,85.27,null,null,0:0:0
-9.65,-1.18,0.78,-24.09,-1.64,23.98,-0.04,-0.09,0.05,1003.05,27.5,85.27,null,null,0:0:0
-9.65,-2.2,0.16,-24.36,-2.73,24.18,-0.1,-0.1,-0.08,1003.09,27.5,84.94,null,null,0:0:0
-9.38,-2.04,0.12,-23.18,-2.27,23.98,-0.05,-0.24,0.01,1003.06,27.5,85.19,null,null,0:0:0
-9.65,-1.57,0.39,-17.18,-6.55,21.63,1.28,-0.08,-0.01,1003.1,27.6,84.85,null,null,0:0:0
-9.65,0.39,0.43,-18.73,-9.27,21.12,-0.64,0.27,-0.24,1003.08,27.6,85.02,null,null,0:0:0
-9.06,0.04,0.35,-19.09,-3.09,23.06,-0.4,0.12,-0.05,1003.04,27.5,85.36,null,null,0:0:0
-10.55,-2.12,1.33,-15.27,5.82,25.71,-1.1,0.66,0.2,1003.04,27.6,85.36,null,null,0:0:0
-9.45,-1.06,-2.43,-9.64,16.09,30.31,-0.53,0.03,-0.14,1003.02,27.6,85.52,null,null,0:0:0
-9.45,-1.02,-1.26,-11.55,19.91,35.31,0.28,-0.31,0.02,1003,27.6,85.69,null,null,0:0:0
-9.53,-1.22,-2.31,-13.64,20.91,34.49,-0.28,-0.21,-0.13,1003.03,27.6,85.44,null,null,0:0:0
-9.34,-1.57,-1.88,-23.64,18.09,35.61,1.21,-0.53,0.19,1003.06,27.6,85.19,null,null,0:0:0
-8.94,-1.02,-1.18,-28.36,17.27,34.29,-1.25,0.98,-0.41,1003.02,27.6,85.52,null,null,0:0:0
-8.36,-0.51,-5.45,-8.45,25.27,41.33,-0.39,0.8,-0.36,1003.07,27.6,85.11,null,null,0:0:0
-7.77,-1.57,-4.79,-10.09,25.27,41.12,0.06,-0.15,-0.23,1003.02,27.6,85.52,null,null,0:0:0
-9.22,-2.86,-4.47,-13.18,22.73,38.27,0.4,-0.73,-0.13,1003.05,27.6,85.27,null,null,0:0:0
-8.79,-2.75,-1.92,-19.82,18.73,36.73,0.45,-0.58,-0.17,1003.04,27.6,85.36,null,null,0:0:0
-9.38,-2.94,-1.73,-21.64,17.36,36.84,0.11,-0.27,0.09,1003.06,27.6,85.19,null,null,0:0:0
-10.12,0,-1.84,-22.91,17,36.94,-0.36,0.59,0.44,1003.04,27.6,85.36,null,null,0:0:0
-9.69,-3.33,-0.94,-21.45,16.73,36.02,-0.15,0.03,0.25,1003.01,27.6,85.61,null,null,0:0:0
-9.18,-1.8,-0.86,-20.36,17.45,35.61,0.24,-0.45,0.41,1003,27.6,85.69,null,null,0:0:0
-9.45,-0.94,-0.55,-20.36,17.73,35.61,0.07,-0.37,0.2,1003.05,27.6,85.27,null,null,0:0:0
-9.53,-1.26,-0.12,-21.36,17.64,36.63,-0.01,-0.04,0.05,1003.04,27.6,85.36,null,null,0:0:0
-9.69,-1.49,-0.43,-20.64,17.55,36.22,0.16,0,0.1,1002.98,27.6,85.86,null,null,0:0:0
-9.53,-1.61,-0.2,-21.09,15.64,34.29,0.16,0.25,-0.1,1003.01,27.6,85.61,null,null,0:0:0
-9.57,-1.37,0.16,-20.36,13.45,32.04,0.21,0.18,0,1003.11,27.6,84.77,null,null,0:0:0
-9.73,-1.84,-0.51,-19.09,11.82,30.51,0.07,0.19,-0.15,1003.02,27.6,85.52,null,null,0:0:0
-9.81,-3.14,-3.88,-16,10.73,28.27,0.53,0.06,0.04,1003.06,27.6,85.19,null,null,0:0:0
-10.47,-3.53,-7.69,-17,4.36,26.02,1.43,0.2,0.68,1003.01,27.6,85.61,null,null,0:0:0
-7.73,1.02,-2.08,-9.82,-1,22.86,1.63,0.08,-0.08,1002.99,27.6,85.78,null,null,0:0:0
-9.02,0.24,-1.96,0.91,-22.09,19.39,1.11,0.16,1.01,1002.97,27.6,85.94,null,null,0:0:0
-9.96,-0.04,-2.31,1.73,-32.91,22.14,0.65,0.08,1.1,1002.99,27.6,85.78,null,null,0:0:0
-10.43,2.63,-1.18,-3.91,-41.36,25.92,1.01,-0.25,0.45,1003,27.6,85.69,null,null,0:0:0
-9.26,2.04,-2.35,-10.27,-50.09,33.98,0.81,-0.09,-0.16,1003.06,27.6,85.19,null,null,0:0:0
-8.71,2.63,-2.59,-6.18,-55.91,40.1,0.64,0.1,-0.61,1003.03,27.6,85.44,null,null,0:0:0
-9.26,0.55,-3.06,0.27,-59,46.12,-0.41,-0.14,0.49,1002.99,27.6,85.78,null,null,0:0:0
-9.69,2.43,-7.61,-4.45,-52.36,39.59,-0.61,0.97,-0.35,1002.96,27.6,86.03,null,null,:0:0
-9.65,0.75,-2.79,1,-51.91,40.31,0.31,-0.2,-0.02,1003.01,27.6,85.61,null,null,0:0:0
-7.61,1.22,-1.37,-6.91,-55,45.71,0.28,0.12,0.44,1002.98,27.6,85.86,null,null,0:0:0
-11.41,0.27,-3.18,-1.09,-57.36,48.88,0.12,-0.41,-0.38,1002.97,27.6,85.94,null,null,0:0:0
-8.87,0.59,-2.98,-1.73,-59,52.24,0.32,0.07,0.03,1002.99,27.6,85.78,null,null,0:0:0
-10.08,-0.51,-2.39,-1.55,-60.27,54.59,0.1,-0.15,0.27,1002.9,27.6,86.53,null,null,0:0:0
-8.83,-0.08,-1.8,-4.27,-60.73,57.35,0.42,-0.21,0.04,1002.92,27.6,86.36,null,null,0:0:0
-10.4,-1.8,-3.45,2.09,-61.45,61.22,-0.2,-0.27,0.54,1002.93,27.6,86.28,null,null,0:0:0
-9.53,-0.43,-2,-2.36,-61.27,60.92,-0.09,-0.18,0.27,1002.94,27.6,86.19,null,null,0:0:0
-9.18,0.04,-1.73,-4.91,-60.82,61.63,0.14,-0.22,0.46,1002.91,27.6,86.45,null,null,0:0:0
-8.63,0.24,-1.37,-5.55,-61,64.9,0.33,0.05,0.17,1002.97,27.6,85.94,null,null,0:0:0
-9.06,0,-2.31,0,0,0,-0.27,0.25,-0.09,1002.97,27.6,85.94,null,null,0:0:0
-8.9,1.1,-1.53,-3.18,-60.36,62.04,-0.68,-0.5,0.08,1002.96,27.6,86.03,null,null,0:0:0
-10.32,-0.55,-3.14,1.73,-58.64,54.59,-0.48,0.39,-0.11,1003,27.6,85.69,null,null,0:0:0
-9.53,0.82,-3.49,5.45,-54.18,46.22,-1.26,-0.36,-0.03,1002.93,27.6,86.28,null,null,0:0:0
-10.16,1.73,-4.28,6.73,-51.27,42.76,-0.41,0.1,-0.25,1003.06,27.6,85.19,null,null,0:0:0
-11.92,-1.57,-5.22,11.27,-46.82,38.57,0.18,-1.15,-0.09,1003,27.6,85.69,null,null,0:0:0
-9.77,1.77,-0.63,-2.82,-54.36,46.22,1.18,-0.92,-0.03,1002.99,27.6,85.78,null,null,0:0:0
-7.61,0.16,2.63,1.82,-60.45,77.35,3.97,-0.51,-0.31,1003.07,27.6,85.11,null,null,0:0:0
-8.71,1.06,3.84,16.27,-47.64,98.27,2.91,-0.6,-0.31,1003.05,27.6,85.27,null,null,0:0:0
-8.43,1.92,3.22,27,-24.18,106.02,1.81,-0.41,-0.5,1003.11,27.6,84.77,null,null,0:0:0
-8.28,-7.3,0.47,12.36,-12.45,108.16,2.21,-0.39,1.12,1003.11,27.6,84.77,null,null,0:0:0
-9.92,-2.67,1.29,10.91,-1,104.49,1.66,-0.11,0.54,1003.1,27.6,84.85,null,null,0:0:0
-7.81,-2.35,-0.47,0.09,8.91,98.57,1.41,-0.41,0.75,1003.09,27.6,84.94,null,null,0:0:0
-9.06,-1.57,2.28,4,16.36,90.61,0.56,0.3,-0.29,1003.12,27.6,84.68,null,null,0:0:0
-10.24,-3.1,0.04,-4.73,16.09,88.37,0.05,0.6,-0.46,1003.09,27.6,84.94,null,null,0:0:0
-9.57,-2.63,-0.47,-5.82,17.27,87.14,-0.03,-0.07,-0.18,1003.08,27.6,85.02,null,null,0:0:0
-9.06,-2,-0.04,-5.09,17.09,88.27,-0.34,-0.08,0.08,1003.1,27.6,84.85,null,null,0:0:0
-9.41,-2.31,-0.43,-0.45,10.18,97.45,-0.96,-0.24,-0.02,1003.04,27.6,85.36,null,null,0:0:0
-8.98,-2.47,-0.39,3,0.73,103.98,-1.21,-0.31,0.11,1003.19,27.7,84.1,null,null,0:0:0
-9.34,-2.28,-0.2,7.73,-14.09,107.24,-1.52,-0.4,0.13,1003.08,27.6,85.02,null,null,0:0:0
-9.65,-2.28,-0.39,12.45,-28.82,104.18,-2.17,-0.6,0.16,1003.16,27.6,84.35,null,null,0:0:0
-9.77,-2.63,-0.2,17.45,-49.82,84.49,-3.55,-0.98,-0.07,1003.05,27.7,85.27,null,null,0:0:0
-9.06,-2.47,0.27,14.64,-43.91,43.88,-4.61,-0.92,0.04,1003.07,27.7,85.11,null,null,0:0:0
-10.43,-2.75,-0.43,5.55,-11.64,32.35,-3.97,-0.91,0.06,1003.13,27.7,84.6,null,null,0:0:0
-9.85,-2.28,-0.2,-4.45,15.18,52.65,-2.18,-0.58,0.12,1003.07,27.7,85.11,null,null,0:0:0
-9.06,-2.28,-0.35,-5.36,18.55,66.84,-0.66,0.09,0.01,1003.14,27.7,84.52,null,null,0:0:0
-10.24,-2.43,-0.51,-5,18.36,67.96,0.96,0.31,-0.04,1003.11,27.7,84.77,null,null,0:0:0
-8.94,-2.16,-0.24,-3.09,14.73,53.57,2.79,0.3,0.14,1003.07,27.7,85.11,null,null,0:0:0
-9.77,-2.43,-0.24,6,-8.55,34.39,4.06,0.73,0.17,1003.07,27.6,85.11,null,null,0:0:0
-9.34,-2.31,-0.2,18.09,-44.73,47.35,4.03,0.77,0.01,1003.11,27.6,84.77,null,null,0:0:0
-9.14,-2.35,-0.43,20.45,-51.45,72.14,2.67,0.46,0.07,1003.1,27.6,84.85,null,null,0:0:0
-9.26,-2.2,-0.47,17.36,-44.73,90.51,0.85,0.09,0.05,1003.16,27.6,84.35,null,null,0:0:0
-9.61,-2.43,-0.39,16.09,-44.64,90.31,-0.8,-0.39,0.12,1003.09,27.6,84.94,null,null,0:0:0
-9.49,-2.31,-0.35,17.18,-50.18,79.49,-2.56,-0.68,0.09,1003.14,27.6,84.52,null,null,0:0:0
-9.53,-2.51,-0.35,8.09,-14.45,33.57,-3.55,-0.81,0.07,1003.12,27.6,84.68,null,null,0:0:0
-9.3,-2.2,-0.24,1.64,6,41.02,-2.2,-0.53,0.06,1003.08,27.6,85.02,null,null,0:0:0
-9.38,-2.31,-0.27,-1.36,15.55,53.16,-0.43,-0.19,0.02,1003.13,27.6,84.6,null,null,0:0:0
-9.61,-2.31,-0.35,-1.27,14.45,50.1,1.3,0.24,-0.02,1003.15,27.6,84.43,null,null,0:0:0
-9.38,-2.31,-0.27,1.45,4.27,39.49,2.81,0.55,-0.03,1003.09,27.6,84.94,null,null,0:0:0
-9.3,-2.35,-0.31,9.82,-26,33.47,3.53,0.72,0.01,1003.12,27.6,84.68,null,null,0:0:0
-9.53,-2.31,-0.43,16.36,-50.45,55.71,2.87,0.58,-0.01,1003.12,27.6,84.68,null,null,0:0:0
-9.3,-2.2,-0.47,16.82,-52.36,73.67,1.39,0.25,-0.03,1003.09,27.6,84.94,null,null,0:0:0
-9.69,-2.39,-0.51,16.55,-50.18,81.33,-0.39,-0.14,-0.03,1003.1,27.6,84.85,null,null,0:0:0
-9.3,-2.24,-0.39,17.91,-51.91,69.8,-2.08,-0.49,0,1003.16,27.6,84.35,null,null,0:0:0
-9.57,-2.43,-0.35,16.82,-42.09,45,-3.17,-0.65,0.01,1003.12,27.6,84.68,null,null,0:0:0
-9.57,-2.43,-0.24,11.36,-20.82,33.67,-3.12,-0.73,0.05,1003.11,27.6,84.77,null,null,0:0:0
-9.1,-2.31,-0.24,3.36,4.45,39.39,-1.95,-0.49,0.02,1003.17,27.6,84.26,null,null,0:0:0
-9.81,-2.39,-0.39,-0.73,13.09,47.96,-0.27,-0.16,-0.02,1003.14,27.6,84.52,null,null,0:0:0
-9.41,-2.24,-0.39,-1.18,11,45.31,1.29,0.25,-0.06,1003.17,27.6,84.26,null,null,0:0:0
-9.41,-2.39,-0.43,2.82,-4.64,34.29,2.67,0.55,0.02,1003.09,27.6,84.94,null,null,0:0:0
-9.22,-2.35,-0.55,11.09,-34.18,36.94,3.11,0.65,0.08,1003.07,27.6,85.11,null,null,0:0:0
-9.53,-2.31,-0.47,15.55,-49.09,52.35,2.34,0.49,0,1003.1,27.6,84.85,null,null,0:0:0
-9.3,-2.2,-0.55,17.55,-52.36,70.41,0.85,0.15,-0.07,1003.17,27.7,84.26,null,null,0:0:0
-9.41,-2.2,-0.43,19.64,-50.91,71.43,-0.78,-0.18,-0.07,1003.17,27.6,84.26,null,null,0:0:0
-9.45,-2.2,-0.27,20.82,-49.36,61.12,-2.12,-0.44,0.05,1003.06,27.6,85.19,null,null,0:0:0
-9.49,-2.28,-0.27,17.36,-36.91,40.51,-2.86,-0.67,0.07,1003.09,27.6,84.94,null,null,0:0:0
-9.45,-2.31,-0.35,8,-11.36,33.27,-2.45,-0.66,-0.07,1003.02,27.6,85.52,null,null,0:0:0
-9.49,-2.24,-0.43,0,0,0,-1.25,-0.33,-0.1,1003.17,27.6,84.26,null,null,0:0:0
-9.41,-2.39,-0.51,-1.45,7.82,42.04,0.3,0.06,-0.04,1003.13,27.6,84.6,null,null,0:0:0
-9.53,-2.35,-0.67,0.91,-0.45,36.12,1.75,0.41,0.09,1003.17,27.6,84.26,null,null,0:0:0
-9.45,-2.31,-0.59,8.82,-21.91,32.65,2.55,0.63,0.15,1003.11,27.6,84.77,null,null,0:0:0
-9.49,-2.35,-0.59,14.91,-39.18,41.33,2.37,0.55,-0.01,1003.09,27.6,84.94,null,null,0:0:0
-9.45,-2.28,-0.51,19.27,-49.82,57.86,1.29,0.22,-0.01,1003.16,27.6,84.35,null,null,0:0:0
-8.63,-1.96,-0.24,20.45,-50.64,64.08,-0.1,-0.1,0.11,1003.14,27.6,84.52,null,null,0:0:0
-9.89,-2.39,-0.31,20.18,-49.27,58.27,-1.4,-0.31,0.05,1003.16,27.6,84.35,null,null,0:0:0
-8.98,-2,-0.27,16.91,-40.45,42.65,-2.24,-0.53,0.08,1003.14,27.6,84.52,null,null,0:0:0
-9.73,-2.24,-0.31,9.55,-19.82,32.76,-2.2,-0.53,-0.03,1003.07,27.6,85.11,null,null,0:0:0
-9.96,-2.43,-0.75,4.55,-6.18,34.08,-1.37,-0.31,-0.09,1003.09,27.6,84.94,null,null,0:0:0
-10.16,-3.3,-0.35,2,2.09,37.45,-0.34,-0.46,0.1,1003.09,27.6,84.94,null,null,0:0:0
-9.14,-1.96,0.75,-1.09,2.45,37.65,-0.19,-0.29,0.02,1003.09,27.6,84.94,null,null,0:0:0
-9.34,-1.96,0.47,-1,4.36,38.78,-0.27,0.03,0.03,1003.12,27.6,84.68,null,null,0:0:0
-9.73,-2.9,-0.51,3.36,8.27,40.41,0.16,0.19,-0.07,1003.13,27.6,84.6,null,null,0:0:0
-9.77,-2.2,-0.24,8.64,4.91,37.14,0.97,-0.03,0.22,1003.09,27.6,84.94,null,null,0:0:0
-8.94,-2,0.04,11.73,-7.36,32.04,1.29,0.18,-0.05,1003.12,27.6,84.68,null,null,0:0:0
-9.06,-2.16,0.12,14.18,-17.82,31.94,1.35,0.24,-0.08,1003.08,27.6,85.02,null,null,0:0:0
-9.73,-2.51,-0.24,15.36,-28.91,35.1,1.01,0.36,-0.24,1003.11,27.6,84.77,null,null,0:0:0
-9.73,-2.59,-0.31,16.27,-37,40.31,0.59,0.09,-0.08,1003.09,27.6,84.94,null,null,0:0:0
-9.34,-2.24,-0.31,15.36,-39.27,42.24,-0.07,-0.06,-0.05,1003.1,27.6,84.85,null,null,0:0:0
-9.57,-2.24,-0.31,14.18,-37.64,40.61,-0.65,-0.13,0.07,1003.11,27.6,84.77,null,null,0:0:0
-9.34,-2.16,-0.16,12.27,-30.45,36.53,-0.9,-0.22,0.14,1003.11,27.6,84.77,null,null,0:0:0
-9.53,-2.24,-0.39,10.91,-23.45,33.88,-0.8,-0.25,0.16,1003.09,27.6,84.94,null,null,0:0:0
-9.41,-2.24,-0.24,10.18,-15.91,32.45,-0.43,-0.17,0.1,1003.09,27.6,84.94,null,null,0:0:0
-9.49,-2.31,-0.24,10.64,-12.91,32.14,0.1,-0.04,0.05,1003.08,27.6,85.02,null,null,0:0:0
-9.34,-2.24,-0.27,11.36,-15.36,31.94,0.54,0.11,0.01,1003.05,27.6,85.27,null,null,0:0:0
-9.69,-2.43,-0.59,13.27,-22,32.96,0.78,0.21,-0.05,1003.06,27.6,85.19,null,null,0:0:0
-9.38,-2.28,-0.35,14.09,-30,36.02,0.7,0.19,-0.1,1003.09,27.6,84.94,null,null,0:0:0
-9.53,-2.31,-0.51,14.73,-34.73,38.78,0.37,0.07,-0.04,1003.09,27.6,84.94,null,null,0:0:0
-9.53,-2.43,-0.63,14.73,-36.55,40,-0.14,-0.01,-0.03,1003.06,27.6,85.19,null,null,0:0:0
-9.45,-2.28,-0.55,14.36,-34,38.47,-0.59,-0.11,0.06,1003.15,27.6,84.43,null,null,0:0:0
-9.53,-2.39,-0.59,12.55,-27.27,35,-0.78,-0.23,0.1,1003.11,27.6,84.77,null,null,0:0:0
-9.61,-2.31,-0.55,11.09,-21.64,33.27,-0.66,-0.26,0.09,1003.08,27.6,85.02,null,null,0:0:0
-9.57,-2.39,-0.55,9.36,-15.91,32.35,-0.28,-0.16,0.02,1003.07,27.6,85.11,null,null,0:0:0
-9.41,-2.24,-0.51,9,-15.45,32.14,0.22,0,0.04,1003.1,27.6,84.85,null,null,0:0:0
-9.3,-2.31,-0.43,10.27,-18.82,32.14,0.58,0.14,0.01,1003.1,27.5,84.85,null,null,0:0:0
-9.61,-2.35,-0.43,12.36,-25.36,34.08,0.69,0.21,-0.04,1003.13,27.6,84.6,null,null,0:0:0
-9.45,-2.24,-0.27,15.18,-33.91,38.67,0.18,0.03,0.01,1003.1,27.6,84.85,null,null,0:0:0
-9.45,-2.31,-0.47,15,-34.09,38.88,-0.26,-0.1,0.04,1003.15,27.6,84.43,null,null,0:0:0
-9.49,-2.28,-0.39,13.91,-30.55,36.33,-0.58,-0.2,0.06,1003.15,27.6,84.43,null,null,0:0:0
-9.45,-2.24,-0.47,12.55,-26.09,34.39,-0.66,-0.24,0.09,1003.11,27.6,84.77,null,null,0:0:0
-9.3,-2.24,-0.51,10.73,-20.09,32.55,-0.49,-0.16,0.05,1003.12,27.6,84.68,null,null,0:0:0
-9.77,-2.55,-0.71,9.91,-15.82,32.04,-0.13,-0.01,0.05,1003.14,27.5,84.52,null,null,0:0:0
-9.73,-2.47,-0.67,10,-16,32.24,0.26,0.08,0.06,1003.07,27.5,85.11,null,null,0:0:0
-8.94,-2,-0.24,11.55,-29.82,35,0.53,0.01,0.08,1003.12,27.5,84.68,null,null,0:0:0
-9.38,-2.43,-0.43,11.73,-37.64,38.67,0.11,0.02,0.07,1003.13,27.5,84.6,null,null,0:0:0
-9.45,-2.47,-0.75,10,-39.18,38.57,-0.05,-0.1,-0.02,1003.09,27.5,84.94,null,null,0:0:0
-9.34,-2.43,-0.75,7.91,-40,37.76,-0.14,-0.17,-0.04,1003.11,27.5,84.77,null,null,0:0:0
-9.26,-2,-0.75,5.18,-40.27,36.43,-0.18,-0.16,-0.09,1003.1,27.5,84.85,null,null,0:0:0
-8.98,-1.88,-0.24,1.91,-41.55,35.61,0.06,0.12,-0.09,1003.12,27.5,84.68,null,null,0:0:0
-8.55,-1.33,-0.27,-2.73,-42.64,36.63,-0.22,0.37,-0.61,1003.13,27.5,84.6,null,null,0:0:0
-9.26,-2,-0.67,-0.27,-40.45,34.69,-0.41,0.17,-0.16,1003.08,27.5,85.02,null,null,0:0:0
-8.75,-1.73,-0.43,-2.18,-33.18,31.73,-0.13,-0.11,0.27,1003.09,27.6,84.94,null,null,0:0:0
-9.34,-1.33,-0.47,-2.64,-31.64,31.63,0.07,0.12,0.13,1003.1,27.6,84.85,null,null,0:0:0
-10.04,-1.65,-0.75,-2.18,-33.73,32.55,0.52,0.08,0.1,1003.08,27.6,85.02,null,null,0:0:0
-10.28,-1.73,-0.51,-0.91,-41.18,36.12,0.84,0.15,-0.3,1003.1,27.6,84.85,null,null,0:0:0
-8.32,-1.57,0.78,-1.64,-47.91,41.63,0.71,0.04,-0.22,1003.07,27.6,85.11,null,null,0:0:0
-0.04,0,-0.2,15.18,-51,45.2,0.22,1.66,-1.04,1003.13,27.6,84.6,null,null,0:0:0
-2.51,0.04,-3.61,9.09,-57,45,0.09,-2.76,2.31,1003.21,27.6,83.93,null,null,0:0:0
-4.12,-4.16,1.45,12.45,-64.91,67.35,2.34,0.51,-0.57,1003.38,27.6,82.5,null,null,0:0:0
-11.45,-13.18,-1.49,8,-61.27,82.24,-1.33,-4.02,-0.6,1003.47,27.6,81.75,null,null,0:0:0
-17.26,-5.26,1.73,-9.18,-55.45,51.33,4.99,2.3,3.62,1003.65,27.6,80.24,null,null,0:0:0
-9.38,-5.18,0.08,-3.55,-40.36,34.18,4.99,1.86,-0.94,1003.69,27.6,79.9,null,null,0:0:0
-9.53,-2.35,-2.43,-3.64,-58.82,77.86,-5,-1.58,-2.43,1003.82,27.6,78.81,null,null,0:0:0
-9.85,0.35,-0.39,-5.45,-30.55,28.88,4.93,0.65,-0.39,1003.82,27.6,78.81,null,null,0:0:0
-9.34,-0.16,-1.14,-12.36,-14.64,27.76,-0.39,-0.91,1.31,1004.01,27.6,77.22,null,null,0:0:0
-8.67,-1.18,-1.77,-11.09,-40.82,34.08,-2.4,-0.18,0.71,1003.99,27.6,77.38,null,null,0:0:0
-9.69,-1.26,-1.57,-18,7.82,36.84,-2.68,0.17,0.72,1004.05,27.6,76.88,null,null,0:0:0
-10,-2.75,-1.06,-10.64,-6.91,26.53,-1.64,1.38,-0.38,1004.12,27.6,76.29,null,null,0:0:0
-9.61,-2.31,-1.69,-11.82,28.55,66.63,-0.89,0.84,-0.04,1004.15,27.6,76.04,null,null,0:0:0
-9.22,-0.78,-2.2,-1.73,20.91,38.57,-0.69,0.3,-1.02,1004.21,27.6,75.54,null,null,0:0:0
-10,-0.47,-1.45,-14.36,28.91,80.51,-1.82,0.64,-0.86,1004.29,27.6,74.87,null,null,0:0:0
-10.04,0.31,-1.33,-23.36,29.09,59.49,-0.8,-0.19,-1.07,1004.3,27.6,74.78,null,null,0:0:0
-10.47,-0.31,-1.06,-39.27,16.73,88.57,0.29,-0.1,-0.66,1004.4,27.6,73.94,null,null,0:0:0
-9.61,-0.67,-2.08,-53.64,12.27,75.1,-3.14,-0.32,-0.76,1004.38,27.6,74.11,null,null,0:0:0
-9.3,-0.47,-3.14,-77,-13.27,84.8,-2.68,-0.34,-0.37,1004.43,27.6,73.69,null,null,0:0:0
-10,-1.02,-2.35,-87.18,-57,89.29,-0.53,-0.68,-0.08,1004.56,27.6,72.6,null,null,0:0:0
0,5.69,4.98,14.36,51.36,157.45,3.61,-0.7,-1.43,1004.62,27.6,72.1,null,null,0:0:0
2.43,8.55,-5.02,6.64,96.64,83.67,-0.35,2.9,-2.11,1004.59,27.6,72.35,null,null,0:0:0
0,9.06,-4.94,-6.64,96.18,83.16,0,-0.03,0.03,1004.63,27.6,72.02,null,null,0:0:0
-0.08,9.1,-4.98,-7.27,94,84.18,0,-0.03,0.03,1004.55,27.6,72.69,null,null,0:0:0
-0.04,9.38,-5.33,-7.18,95.27,83.16,-0.02,-0.01,0.02,1004.58,27.6,72.44,null,null,0:0:0
-0.04,9.1,-5.1,-7.91,94.09,84.29,0,-0.03,0.03,1004.57,27.6,72.52,null,null,0:0:0
-0.08,9.02,-5.02,-6.73,96.09,83.06,0,-0.04,0.03,1004.59,27.6,72.35,null,null,0:0:0
0.04,9.14,-5.22,-6.82,94.64,84.08,0,-0.03,0.03,1004.58,27.6,72.44,null,null,0:0:0
0,8.83,-4.55,-6.73,96.18,82.86,0,-0.04,0.03,1004.58,27.6,72.44,null,null,0:0:0
-0.08,9.1,-4.98,-7.36,93.91,84.49,-0.01,-0.04,0.03,1004.59,27.6,72.35,null,null,0:0:0
0,9.06,-5.06,-7.27,95.73,83.37,0,-0.03,0.03,1004.59,27.6,72.35,null,null,0:0:0
0,9.14,-5.14,-7.55,94.27,84.08,0,-0.03,0.03,1004.55,27.5,72.69,null,null,0:0:0
0.04,9.22,-5.06,-6.73,96.18,82.96,0,-0.03,0.03,1004.6,27.5,72.27,null,null,0:0:0
-0.04,9.06,-5.1,-7.27,94.27,83.98,0,-0.03,0.03,1004.58,27.5,72.44,null,null,0:0:0
-0.04,9.14,-5.06,-6.64,96,83.27,0,-0.03,0.03,1004.62,27.5,72.1,null,null,0:0:0
0,9.18,-4.98,-7.55,94.09,84.18,0,-0.03,0.03,1004.56,27.5,72.6,null,null,0:0:0
-0.04,9.18,-5.1,-6.82,95.91,82.96,0,-0.03,0.03,1004.59,27.5,72.35,null,null,0:0:0
-0.04,9.14,-5.06,-7,94.82,83.67,0,-0.03,0.03,1004.57,27.5,72.52,null,null,0:0:0
-0.04,9.14,-5.02,-7.55,94,84.29,0,-0.03,0.03,1004.58,27.5,72.44,null,null,0:0:0
-0.04,9.14,-5.1,-6.82,95.91,83.37,0,-0.03,0.03,1004.56,27.5,72.6,null,null,0:0:0
0,9.18,-4.98,-7.55,94.36,83.88,0,-0.03,0.03,1004.64,27.5,71.93,null,null,0:0:0
0,9.14,-5.02,-6.64,96.09,82.96,0,-0.03,0.03,1004.56,27.5,72.6,null,null,0:0:0
-0.04,9.14,-5.06,-7.18,94.18,84.18,0,-0.03,0.03,1004.57,27.5,72.52,null,null,0:0:0
-0.04,9.06,-5.1,-6.64,95.64,83.27,0,-0.03,0.03,1004.56,27.5,72.6,null,null,0:0:0
-0.04,9.14,-5.02,-7.36,94.09,84.18,0,-0.03,0.03,1004.61,27.5,72.18,null,null,0:0:0
0,9.22,-5.1,-6.64,95.82,82.96,0,-0.03,0.03,1004.55,27.5,72.69,null,null,0:0:0
-0.04,9.18,-5.02,-7.55,94.82,83.67,0,-0.03,0.03,1004.52,27.5,72.94,null,null,0:0:0
-0.04,9.26,-5.02,-6.73,96.27,83.06,0,-0.03,0.03,1004.52,27.5,72.94,null,null,0:0:0
-0.04,9.18,-5.1,-7.36,94.36,84.08,0,-0.03,0.03,1004.55,27.5,72.69,null,null,0:0:0
0.04,9.1,-5.18,-7.09,95.09,83.57,0,-0.03,0.03,1004.55,27.5,72.69,null,null,0:0:0
0,9.14,-5.14,-7.55,94.36,84.08,0,-0.03,0.03,1004.49,27.5,73.19,null,null,0:0:0
0.04,9.14,-5.1,-6.45,96.18,82.96,0,-0.03,0.03,1004.49,27.5,73.19,null,null,0:0:0
